Vdd,Vdd18,sys_osc_trim,sys_clk_period[ns],sys_clk_freq[MHz],pre-bck_grd_iddw[mA],pre-bck_grd_idd18w[mA],Vwl,Vbl,write speed[ns],write-data,iddw[mA],idd18w[mA],Lot Bin Wafer,Part Number,Temp,Date
0.72,1.80,0x9f,4.899487,204.10,2.391250,4.043750,0x09,0x14,25.00,solid0x00,2.589375,59.458752,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.899487,204.10,2.391250,4.043750,0x09,0x14,25.00,solid0xff,2.575625,56.344372,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.867943,205.43,2.386250,3.995625,0x09,0x14,40.00,ckbd-0xaa,2.646250,59.337502,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.867943,205.43,2.386250,3.995625,0x09,0x14,40.00,solid0x00,2.598125,60.056255,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.867943,205.43,2.386250,3.995625,0x09,0x14,40.00,solid0xff,2.530000,56.776878,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.900552,204.06,2.354375,4.006250,0x09,0x14,60.00,ckbd-0xaa,2.583125,60.180000,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.900552,204.06,2.354375,4.006250,0x09,0x14,60.00,solid0x00,2.545625,62.578747,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.900552,204.06,2.354375,4.006250,0x09,0x14,60.00,solid0xff,2.511250,56.991875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.874567,205.15,2.383750,4.019374,0x09,0x14,80.00,ckbd-0xaa,2.612500,60.985626,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.874567,205.15,2.383750,4.019374,0x09,0x14,80.00,solid0x00,2.573750,63.091877,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.874567,205.15,2.383750,4.019374,0x09,0x14,80.00,solid0xff,2.503125,57.066875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.933477,202.70,2.381875,4.016875,0x09,0x14,100.00,ckbd-0xaa,2.588750,61.008751,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.933477,202.70,2.381875,4.016875,0x09,0x14,100.00,solid0x00,2.541250,63.485619,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.933477,202.70,2.381875,4.016875,0x09,0x14,100.00,solid0xff,2.514375,57.218128,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.889428,204.52,2.378125,4.003125,0x09,0x15,20.00,ckbd-0xaa,2.750000,58.101250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.889428,204.52,2.378125,4.003125,0x09,0x15,20.00,solid0x00,2.668125,58.424995,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.889428,204.52,2.378125,4.003125,0x09,0x15,20.00,solid0xff,2.575625,56.234997,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.954889,201.82,2.341875,4.030000,0x09,0x15,25.00,ckbd-0xaa,2.724375,58.506874,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.954889,201.82,2.341875,4.030000,0x09,0x15,25.00,solid0x00,2.636875,59.248749,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.954889,201.82,2.341875,4.030000,0x09,0x15,25.00,solid0xff,2.576875,56.570629,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.963075,201.49,2.405000,4.033125,0x09,0x15,40.00,ckbd-0xaa,2.671875,59.729378,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.963075,201.49,2.405000,4.033125,0x09,0x15,40.00,solid0x00,2.600625,60.975624,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.963075,201.49,2.405000,4.033125,0x09,0x15,40.00,solid0xff,2.536875,56.713123,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.935121,202.63,2.366875,3.978750,0x09,0x15,60.00,ckbd-0xaa,2.546250,59.716877,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.935121,202.63,2.366875,3.978750,0x09,0x15,60.00,solid0x00,2.483750,63.023754,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.935121,202.63,2.366875,3.978750,0x09,0x15,60.00,solid0xff,2.467500,56.836243,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.928413,202.91,2.403125,4.043125,0x09,0x15,80.00,ckbd-0xaa,2.586875,60.815624,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.928413,202.91,2.403125,4.043125,0x09,0x15,80.00,solid0x00,2.506250,63.655628,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.928413,202.91,2.403125,4.043125,0x09,0x15,80.00,solid0xff,2.485000,57.283745,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.978584,200.86,2.369375,3.985626,0x09,0x15,100.00,ckbd-0xaa,2.596875,61.334370,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.978584,200.86,2.369375,3.985626,0x09,0x15,100.00,solid0x00,2.576250,64.078125,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.978584,200.86,2.369375,3.985626,0x09,0x15,100.00,solid0xff,2.543750,57.459999,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.826503,207.19,2.452500,4.000000,0x09,0x16,20.00,ckbd-0xaa,2.718750,57.936871,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.826503,207.19,2.452500,4.000000,0x09,0x16,20.00,solid0x00,2.656875,58.724373,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.826503,207.19,2.452500,4.000000,0x09,0x16,20.00,solid0xff,2.549375,56.305626,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.941773,202.36,2.388750,4.030625,0x09,0x16,25.00,ckbd-0xaa,2.681250,58.288124,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.941773,202.36,2.388750,4.030625,0x09,0x16,25.00,solid0x00,2.593125,59.046875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.941773,202.36,2.388750,4.030625,0x09,0x16,25.00,solid0xff,2.557500,56.551880,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.964973,201.41,2.387500,4.025000,0x09,0x16,40.00,ckbd-0xaa,2.683750,59.284996,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.964973,201.41,2.387500,4.025000,0x09,0x16,40.00,solid0x00,2.603125,60.771870,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.964973,201.41,2.387500,4.025000,0x09,0x16,40.00,solid0xff,2.566250,56.635628,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.976600,200.94,2.411250,4.010625,0x09,0x16,60.00,ckbd-0xaa,2.580000,60.961254,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.976600,200.94,2.411250,4.010625,0x09,0x16,60.00,solid0x00,2.550000,62.142494,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.976600,200.94,2.411250,4.010625,0x09,0x16,60.00,solid0xff,2.485625,57.499992,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.819220,207.50,2.366875,4.040625,0x09,0x16,80.00,ckbd-0xaa,2.650625,61.106873,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.819220,207.50,2.366875,4.040625,0x09,0x16,80.00,solid0x00,2.623125,63.406250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.819220,207.50,2.366875,4.040625,0x09,0x16,80.00,solid0xff,2.572500,57.540001,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.948538,202.08,2.379375,3.981250,0x09,0x16,100.00,ckbd-0xaa,2.606875,61.545624,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.948538,202.08,2.379375,3.981250,0x09,0x16,100.00,solid0x00,2.570625,64.517502,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.948538,202.08,2.379375,3.981250,0x09,0x16,100.00,solid0xff,2.516875,57.597504,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.993428,200.26,2.403125,4.038750,0x0b,0x0e,20.00,ckbd-0xaa,2.725625,56.545631,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.993428,200.26,2.403125,4.038750,0x0b,0x0e,20.00,solid0x00,2.638750,57.271873,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.993428,200.26,2.403125,4.038750,0x0b,0x0e,20.00,solid0xff,2.562500,55.388130,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.843669,206.46,2.364375,4.025000,0x0b,0x0e,25.00,ckbd-0xaa,2.745000,56.863121,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.843669,206.46,2.364375,4.025000,0x0b,0x0e,25.00,solid0x00,2.631250,57.716248,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.843669,206.46,2.364375,4.025000,0x0b,0x0e,25.00,solid0xff,2.555625,55.345623,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.815072,207.68,2.370625,4.016875,0x0b,0x0e,40.00,ckbd-0xaa,2.653750,58.181866,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.815072,207.68,2.370625,4.016875,0x0b,0x0e,40.00,solid0x00,2.623750,58.684998,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.815072,207.68,2.370625,4.016875,0x0b,0x0e,40.00,solid0xff,2.555000,55.983746,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.930110,202.84,2.363750,3.970000,0x0b,0x0e,60.00,ckbd-0xaa,2.556250,58.248127,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.930110,202.84,2.363750,3.970000,0x0b,0x0e,60.00,solid0x00,2.506250,60.704369,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.930110,202.84,2.363750,3.970000,0x0b,0x0e,60.00,solid0xff,2.436875,55.946877,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.947558,202.12,2.355625,4.023125,0x0b,0x0e,80.00,ckbd-0xaa,2.622500,59.322502,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.947558,202.12,2.355625,4.023125,0x0b,0x0e,80.00,solid0x00,2.563125,61.565624,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.947558,202.12,2.355625,4.023125,0x0b,0x0e,80.00,solid0xff,2.540625,56.325623,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.856599,205.91,2.353125,4.009375,0x0b,0x0e,100.00,ckbd-0xaa,2.595000,59.184380,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.856599,205.91,2.353125,4.009375,0x0b,0x0e,100.00,solid0x00,2.550625,61.796875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.856599,205.91,2.353125,4.009375,0x0b,0x0e,100.00,solid0xff,2.497500,56.240002,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.899706,204.09,2.346250,3.981875,0x0b,0x0f,20.00,ckbd-0xaa,2.719375,56.988121,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.899706,204.09,2.346250,3.981875,0x0b,0x0f,20.00,solid0x00,2.617500,57.362499,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.899706,204.09,2.346250,3.981875,0x0b,0x0f,20.00,solid0xff,2.540625,55.475628,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.812646,207.79,2.384375,4.003750,0x0b,0x0f,25.00,ckbd-0xaa,2.721875,57.022503,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.812646,207.79,2.384375,4.003750,0x0b,0x0f,25.00,solid0x00,2.616875,58.034996,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.812646,207.79,2.384375,4.003750,0x0b,0x0f,25.00,solid0xff,2.588750,55.464996,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.980029,200.80,2.361250,4.012500,0x0b,0x0f,40.00,ckbd-0xaa,2.698125,58.335003,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.980029,200.80,2.361250,4.012500,0x0b,0x0f,40.00,solid0x00,2.655625,59.443127,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.980029,200.80,2.361250,4.012500,0x0b,0x0f,40.00,solid0xff,2.578125,56.036877,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.988805,200.45,2.398750,4.015625,0x0b,0x0f,60.00,ckbd-0xaa,2.556875,58.836250,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.988805,200.45,2.398750,4.015625,0x0b,0x0f,60.00,solid0x00,2.533125,61.023125,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.988805,200.45,2.398750,4.015625,0x0b,0x0f,60.00,solid0xff,2.475625,55.941875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.960449,201.59,2.378750,4.011250,0x0b,0x0f,80.00,ckbd-0xaa,2.638125,58.991249,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.960449,201.59,2.378750,4.011250,0x0b,0x0f,80.00,solid0x00,2.570000,62.413124,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.960449,201.59,2.378750,4.011250,0x0b,0x0f,80.00,solid0xff,2.506250,56.398750,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.976831,200.93,2.370625,3.991875,0x0b,0x0f,100.00,ckbd-0xaa,2.630625,59.966248,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.976831,200.93,2.370625,3.991875,0x0b,0x0f,100.00,solid0x00,2.581250,62.238750,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.976831,200.93,2.370625,3.991875,0x0b,0x0f,100.00,solid0xff,2.515625,56.830627,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.863201,205.63,2.375625,3.998750,0x0b,0x10,20.00,ckbd-0xaa,2.720000,56.880627,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.863201,205.63,2.375625,3.998750,0x0b,0x10,20.00,solid0x00,2.643750,57.458748,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.863201,205.63,2.375625,3.998750,0x0b,0x10,20.00,solid0xff,2.557500,55.509998,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.842450,206.51,2.387500,3.973750,0x0b,0x10,25.00,ckbd-0xaa,2.739375,57.336254,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.842450,206.51,2.387500,3.973750,0x0b,0x10,25.00,solid0x00,2.605625,57.855621,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.842450,206.51,2.387500,3.973750,0x0b,0x10,25.00,solid0xff,2.541250,55.738129,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.850385,206.17,2.376250,4.026875,0x0b,0x10,40.00,ckbd-0xaa,2.720625,57.947502,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.850385,206.17,2.376250,4.026875,0x0b,0x10,40.00,solid0x00,2.596250,60.415627,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.850385,206.17,2.376250,4.026875,0x0b,0x10,40.00,solid0xff,2.555625,56.013123,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.919649,203.27,2.361875,4.013125,0x0b,0x10,60.00,ckbd-0xaa,2.627500,59.489998,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.919649,203.27,2.361875,4.013125,0x0b,0x10,60.00,solid0x00,2.589375,60.241249,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.919649,203.27,2.361875,4.013125,0x0b,0x10,60.00,solid0xff,2.508750,56.528748,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.908502,203.73,2.370000,4.003125,0x0b,0x10,80.00,ckbd-0xaa,2.620625,59.418121,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.908502,203.73,2.370000,4.003125,0x0b,0x10,80.00,solid0x00,2.555000,61.533745,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.908502,203.73,2.370000,4.003125,0x0b,0x10,80.00,solid0xff,2.500000,56.453125,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.914832,203.47,2.432500,4.056875,0x0b,0x10,100.00,ckbd-0xaa,2.612500,59.280628,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.914832,203.47,2.432500,4.056875,0x0b,0x10,100.00,solid0x00,2.571250,62.542492,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.914832,203.47,2.432500,4.056875,0x0b,0x10,100.00,solid0xff,2.520625,56.213127,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.904124,203.91,2.408125,4.022500,0x0b,0x11,20.00,ckbd-0xaa,2.751875,57.406242,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.904124,203.91,2.408125,4.022500,0x0b,0x11,20.00,solid0x00,2.693750,57.679371,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.904124,203.91,2.408125,4.022500,0x0b,0x11,20.00,solid0xff,2.588125,55.886871,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.939776,202.44,2.331875,4.028125,0x0b,0x11,25.00,ckbd-0xaa,2.692500,56.868752,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.939776,202.44,2.331875,4.028125,0x0b,0x11,25.00,solid0x00,2.658750,58.459999,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.939776,202.44,2.331875,4.028125,0x0b,0x11,25.00,solid0xff,2.566875,55.456871,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.955570,201.79,2.423125,4.008125,0x0b,0x11,40.00,ckbd-0xaa,2.646875,58.702503,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.955570,201.79,2.423125,4.008125,0x0b,0x11,40.00,solid0x00,2.602500,59.748749,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.955570,201.79,2.423125,4.008125,0x0b,0x11,40.00,solid0xff,2.554375,56.199379,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.976692,200.94,2.412500,4.025625,0x0b,0x11,60.00,ckbd-0xaa,2.611250,59.563751,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.976692,200.94,2.412500,4.025625,0x0b,0x11,60.00,solid0x00,2.570000,61.331879,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.976692,200.94,2.412500,4.025625,0x0b,0x11,60.00,solid0xff,2.528125,56.604378,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.952011,201.94,2.391875,4.006249,0x0b,0x11,80.00,ckbd-0xaa,2.586250,59.764381,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.952011,201.94,2.391875,4.006249,0x0b,0x11,80.00,solid0x00,2.533750,62.846870,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.952011,201.94,2.391875,4.006249,0x0b,0x11,80.00,solid0xff,2.495625,56.624371,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.981999,200.72,2.380000,4.032500,0x0b,0x11,100.00,ckbd-0xaa,2.504375,60.500000,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.981999,200.72,2.380000,4.032500,0x0b,0x11,100.00,solid0x00,2.501250,62.676872,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.981999,200.72,2.380000,4.032500,0x0b,0x11,100.00,solid0xff,2.431250,56.829376,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.975373,200.99,2.342500,4.020000,0x0b,0x12,20.00,ckbd-0xaa,2.781250,57.118752,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.975373,200.99,2.342500,4.020000,0x0b,0x12,20.00,solid0x00,2.690625,57.884998,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.975373,200.99,2.342500,4.020000,0x0b,0x12,20.00,solid0xff,2.603750,55.722496,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.961728,201.54,2.371875,4.018125,0x0b,0x12,25.00,ckbd-0xaa,2.735625,57.213127,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.961728,201.54,2.371875,4.018125,0x0b,0x12,25.00,solid0x00,2.658750,58.931873,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.961728,201.54,2.371875,4.018125,0x0b,0x12,25.00,solid0xff,2.601875,55.705627,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.983124,200.68,2.415000,4.028750,0x0b,0x12,40.00,ckbd-0xaa,2.655625,58.544380,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.983124,200.68,2.415000,4.028750,0x0b,0x12,40.00,solid0x00,2.632500,60.625622,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.983124,200.68,2.415000,4.028750,0x0b,0x12,40.00,solid0xff,2.481250,56.205620,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.956595,201.75,2.360000,4.016250,0x0b,0x12,60.00,ckbd-0xaa,2.645000,59.073750,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.956595,201.75,2.360000,4.016250,0x0b,0x12,60.00,solid0x00,2.564375,62.099373,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.956595,201.75,2.360000,4.016250,0x0b,0x12,60.00,solid0xff,2.526250,56.316246,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.977654,200.90,2.390625,4.023749,0x0b,0x12,80.00,ckbd-0xaa,2.563750,59.995003,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.977654,200.90,2.390625,4.023749,0x0b,0x12,80.00,solid0x00,2.478750,62.409374,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.977654,200.90,2.390625,4.023749,0x0b,0x12,80.00,solid0xff,2.449375,56.710621,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.987765,200.49,2.397500,4.025625,0x0b,0x12,100.00,ckbd-0xaa,2.576875,60.760628,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.987765,200.49,2.397500,4.025625,0x0b,0x12,100.00,solid0x00,2.545000,61.843742,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.987765,200.49,2.397500,4.025625,0x0b,0x12,100.00,solid0xff,2.554375,57.117500,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.959656,201.63,2.371250,3.991875,0x0b,0x13,20.00,ckbd-0xaa,2.750000,57.581871,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.959656,201.63,2.371250,3.991875,0x0b,0x13,20.00,solid0x00,2.645625,57.608131,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.959656,201.63,2.371250,3.991875,0x0b,0x13,20.00,solid0xff,2.565625,56.034374,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.983500,200.66,2.384375,4.025000,0x0b,0x13,25.00,ckbd-0xaa,2.731250,57.474377,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.983500,200.66,2.384375,4.025000,0x0b,0x13,25.00,solid0x00,2.633750,58.445625,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.983500,200.66,2.384375,4.025000,0x0b,0x13,25.00,solid0xff,2.581875,55.776875,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.988554,200.46,2.350000,4.010625,0x0b,0x13,40.00,ckbd-0xaa,2.624375,58.044373,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.988554,200.46,2.350000,4.010625,0x0b,0x13,40.00,solid0x00,2.571875,60.550629,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.988554,200.46,2.350000,4.010625,0x0b,0x13,40.00,solid0xff,2.502500,56.084999,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.964355,201.44,2.391875,4.020625,0x0b,0x13,60.00,ckbd-0xaa,2.651250,59.243752,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.964355,201.44,2.391875,4.020625,0x0b,0x13,60.00,solid0x00,2.600000,62.656872,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.964355,201.44,2.391875,4.020625,0x0b,0x13,60.00,solid0xff,2.552500,56.470623,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.954405,201.84,2.415000,4.005625,0x0b,0x13,80.00,ckbd-0xaa,2.595000,60.809376,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.954405,201.84,2.415000,4.005625,0x0b,0x13,80.00,solid0x00,2.578750,62.112495,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.954405,201.84,2.415000,4.005625,0x0b,0x13,80.00,solid0xff,2.505000,57.111248,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.975092,201.00,2.357500,4.041250,0x0b,0x13,100.00,ckbd-0xaa,2.558750,61.200623,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.975092,201.00,2.357500,4.041250,0x0b,0x13,100.00,solid0x00,2.555000,62.571247,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.975092,201.00,2.357500,4.041250,0x0b,0x13,100.00,solid0xff,2.466875,57.293751,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.926028,203.00,2.380625,4.018125,0x0b,0x14,20.00,ckbd-0xaa,2.745625,57.191246,P9KT98.AC_a_0,Q0128,25C,231205
0.72,1.80,0x9f,4.926028,203.00,2.380625,4.018125,0x0b,0x14,20.00,solid0x00,2.648750,58.199371,P9KT98.AC_a_0,Q0128,25C,231205
